populations,slug,name
2203,griesheim-pres-molsheim,Griesheim-près-Molsheim
2202,corny-sur-moselle,Corny-sur-Moselle
2202,levier,Levier
2202,meounes-les-montrieux,Méounes-lès-Montrieux
2202,roquecourbe,Roquecourbe
2201,la-barre-de-monts,La Barre-de-Monts
2201,le-vigen,Le Vigen
2200,malansac,Malansac
2200,prahecq,Prahecq
2198,combronde,Combronde
2198,mauvezin,Mauvezin
2197,landiras,Landiras
2197,monchy-saint-eloi,Monchy-Saint-Éloi
2196,bourbriac,Bourbriac
2196,brison-saint-innocent,Brison-Saint-Innocent
2196,cervione,Cervione
2196,cuise-la-motte,Cuise-la-Motte
2196,mirebeau,Mirebeau
2196,saint-lumine-de-coutais,Saint-Lumine-de-Coutais
2195,chateau-gaillard,Château-Gaillard
2195,la-chapelle-thouarault,La Chapelle-Thouarault
2195,mezeriat,Mézériat
2194,forges-de-lanouee,Forges de Lanouée
2192,saint-loup-cammas,Saint-Loup-Cammas
2192,taupont,Taupont
2191,corseul,Corseul
2191,faumont,Faumont
2191,fressenneville,Fressenneville
2191,plomodiern,Plomodiern
2191,taissy,Taissy
2190,arcisses,Arcisses
2190,clairoix,Clairoix
2190,luneray,Luneray
2190,lusigny-sur-barse,Lusigny-sur-Barse
2190,pluduno,Pluduno
2188,avanton,Avanton
2188,douzy,Douzy
2187,plouharnel,Plouharnel
2187,quincay,Quinçay
2186,saint-germain-du-puch,Saint-Germain-du-Puch
2186,villeneuve-en-perseigne,Villeneuve-en-Perseigne
2185,anthy-sur-leman,Anthy-sur-Léman
2184,fontenay-les-briis,Fontenay-lès-Briis
2184,itxassou,Itxassou
2184,saint-eloi,Saint-Éloi
2183,vincey,Vincey
2182,epinac,Épinac
2181,jardin,Jardin
2181,margencel,Margencel
2180,coursac,Coursac
2180,ecouche-les-vallees,Écouché-les-Vallées
2180,fesches-le-chatel,Fesches-le-Châtel
2180,juvigny-val-d-andaine,Juvigny Val d'Andaine
2180,lavilledieu,Lavilledieu
2179,baulon,Baulon
2179,boeschepe,Boeschepe
2179,tende,Tende
2177,bouafle,Bouafle
2177,maureilhan,Maureilhan
2177,merville-franceville-plage,Merville-Franceville-Plage
2176,allonzier-la-caille,Allonzier-la-Caille
2176,colpo,Colpo
2176,domancy,Domancy
2176,inguiniel,Inguiniel
2176,la-bathie,La Bâthie
2176,loupian,Loupian
2175,la-queue-les-yvelines,La Queue-les-Yvelines
2174,bertry,Bertry
2174,chevannes,Chevannes
2174,lablachere,Lablachère
2174,orleat,Orléat
2174,plan-d-aups-sainte-baume,Plan-d'Aups-Sainte-Baume
2173,trept,Trept
2172,andolsheim,Andolsheim
2172,semblancay,Semblançay
2172,tressange,Tressange
2171,feneu,Feneu
2171,loir-en-vallee,Loir en Vallée
2171,montferrand-le-chateau,Montferrand-le-Château
2171,payrin-augmontel,Payrin-Augmontel
2170,cissac-medoc,Cissac-Médoc
2169,hochstatt,Hochstatt
2169,roujan,Roujan
2167,schirmeck,Schirmeck
2167,versonnex,Versonnex
2166,aleria,Aléria
2166,annequin,Annequin
2166,besse-sur-braye,Bessé-sur-Braye
2165,argeliers,Argeliers
2165,coarraze,Coarraze
2165,pouldreuzic,Pouldreuzic
2163,saint-laurent-de-la-pree,Saint-Laurent-de-la-Prée
2162,cadolive,Cadolive
2162,guerville,Guerville
2162,mornac,Mornac
2161,brezins,Brézins
2161,champigny,Champigny
2161,matha,Matha
2161,pouilly-les-nonains,Pouilly-les-Nonains
2160,peujard,Peujard
2160,plouguin,Plouguin
2160,putanges-le-lac,Putanges-le-Lac
2160,saint-alban,Saint-Alban
2159,chateau-l-eveque,Château-l'Évêque
2159,ligueil,Ligueil
2159,lombez,Lombez
2159,moutiers-les-mauxfaits,Moutiers-les-Mauxfaits
2159,ribaute-les-tavernes,Ribaute-les-Tavernes
2158,plouaret,Plouaret
2157,bouin,Bouin
2157,brix,Brix
2157,marolles-les-braults,Marolles-les-Braults
2157,saintes-maries-de-la-mer,Saintes-Maries-de-la-Mer
2156,boran-sur-oise,Boran-sur-Oise
2155,beaujeu,Beaujeu
2154,saint-gence,Saint-Gence
2153,chateau-renard,Château-Renard
2153,lagrave,Lagrave
2153,pussay,Pussay
2152,ecques,Ecques
2152,fere-champenoise,Fère-Champenoise
2151,breil-sur-roya,Breil-sur-Roya
2151,lumbin,Lumbin
2150,preignac,Preignac
2149,chanteheux,Chanteheux
2149,crozet,Crozet
2149,mathay,Mathay
2149,saint-ame,Saint-Amé
2149,saint-louis-de-montferrand,Saint-Louis-de-Montferrand
2148,bouray-sur-juine,Bouray-sur-Juine
2148,cavignac,Cavignac
2148,egreville,Égreville
2148,messery,Messery
2148,mionnay,Mionnay
2148,walincourt-selvigny,Walincourt-Selvigny
2147,cozes,Cozes
2147,les-eglisottes-et-chalaures,Les Églisottes-et-Chalaures
2147,merindol,Mérindol
2147,poisat,Poisat
2147,vezeronce-curtin,Vézeronce-Curtin
2146,la-canourgue,La Canourgue
2145,achenheim,Achenheim
2144,sixt-sur-aff,Sixt-sur-Aff
2143,notre-dame-de-monts,Notre-Dame-de-Monts
2141,saint-georges-du-bois,Saint-Georges-du-Bois
2140,langoiran,Langoiran
2140,muizon,Muizon
2140,roche-lez-beaupre,Roche-lez-Beaupré
2139,brecey,Brécey
2139,izeaux,Izeaux
2139,perrigny-les-dijon,Perrigny-lès-Dijon
2139,quelaines-saint-gault,Quelaines-Saint-Gault
2138,labaroche,Labaroche
2138,nogent-l-artaud,Nogent-l'Artaud
2137,saint-laurent-d-agny,Saint-Laurent-d'Agny
2136,cotignac,Cotignac
2135,le-genest-saint-isle,Le Genest-Saint-Isle
2135,les-martres-d-artiere,Les Martres-d'Artière
2135,suze-la-rousse,Suze-la-Rousse
2134,liffol-le-grand,Liffol-le-Grand
2134,sance,Sancé
2134,villevaude,Villevaudé
2132,buxy,Buxy
2132,jujurieux,Jujurieux
2132,saint-briac-sur-mer,Saint-Briac-sur-Mer
2131,arzon,Arzon
2131,follainville-dennemont,Follainville-Dennemont
2131,la-motte,La Motte
2131,marcilly-en-villette,Marcilly-en-Villette
2129,brette-les-pins,Brette-les-Pins
2129,jouy-sur-morin,Jouy-sur-Morin
2129,saint-benoit-de-carmaux,Saint-Benoît-de-Carmaux
2129,villers-outreaux,Villers-Outréaux
2128,amanvillers,Amanvillers
2128,entre-vignes,Entre-Vignes
2128,lampaul-plouarzel,Lampaul-Plouarzel
2128,laroque-des-alberes,Laroque-des-Albères
2128,maurs,Maurs
2128,notre-dame-de-riez,Notre-Dame-de-Riez
2126,laissac-severac-l-eglise,Laissac-Sévérac l'Église
2126,logonna-daoulas,Logonna-Daoulas
2126,mons-en-pevele,Mons-en-Pévèle
2126,peschadoires,Peschadoires
2126,sergy,Sergy
2125,cheptainville,Cheptainville
2125,couilly-pont-aux-dames,Couilly-Pont-aux-Dames
2124,bassan,Bassan
2124,fains-veel,Fains-Véel
2124,orchamps-vennes,Orchamps-Vennes
2124,villie-morgon,Villié-Morgon
2123,trouillas,Trouillas
2121,hirsingue,Hirsingue
2121,vignoux-sur-barangeon,Vignoux-sur-Barangeon
2120,cambon,Cambon
2120,formerie,Formerie
2119,premesques,Prémesques
2118,le-grand-bornand,Le Grand-Bornand
2118,saint-etienne-du-bois,Saint-Étienne-du-Bois
2117,chatillon,Châtillon
2116,saint-gelais,Saint-Gelais
2115,aubigne-racan,Aubigné-Racan
2115,bourgs-sur-colagne,Bourgs sur Colagne
2114,ahetze,Ahetze
2114,cerons,Cérons
2114,la-frenaye,La Frénaye
2113,grignon,Grignon
2113,lanta,Lanta
2113,saint-paterne-le-chevain,Saint-Paterne - Le Chevain
2113,vars,Vars
2112,chaptelat,Chaptelat
2112,ittenheim,Ittenheim
2112,tencin,Tencin
2111,boigny-sur-bionne,Boigny-sur-Bionne
2111,sablons-sur-huisne,Sablons sur Huisne
2111,vinca,Vinça
2110,esquelbecq,Esquelbecq
2110,levignac,Lévignac
2110,perreux,Perreux
2109,calmont,Calmont
2109,montlebon,Montlebon
2109,novalaise,Novalaise
2108,tremuson,Trémuson
2107,moirans-en-montagne,Moirans-en-Montagne
2106,kerlouan,Kerlouan
2106,plonevez-du-faou,Plonévez-du-Faou
2105,combloux,Combloux
2105,creances,Créances
2105,roche,Roche
2104,rives-d-autise,Rives-d'Autise
2104,saint-victor-la-coste,Saint-Victor-la-Coste
2102,houdemont,Houdemont
2102,la-bonneville-sur-iton,La Bonneville-sur-Iton
2102,le-sourn,Le Sourn
2102,saint-clement-de-la-place,Saint-Clément-de-la-Place
2102,saint-sauveur,Saint-Sauveur
2100,estillac,Estillac
2100,montebourg,Montebourg
2100,renescure,Renescure
2100,rety,Rety
2100,wisches,Wisches
2099,le-gua,Le Gua
2099,saint-sauveur-le-vicomte,Saint-Sauveur-le-Vicomte
2099,saint-thurial,Saint-Thurial
2098,larressore,Larressore
2098,saint-lumine-de-clisson,Saint-Lumine-de-Clisson
2096,bergheim,Bergheim
2095,beaurainville,Beaurainville
2094,garat,Garat
2094,la-longueville,La Longueville
2094,montmedy,Montmédy
2094,parce-sur-sarthe,Parcé-sur-Sarthe
2094,saint-armel,Saint-Armel
2093,pirey,Pirey
2092,bonneuil-matours,Bonneuil-Matours
2092,burlats,Burlats
2092,echenevex,Échenevex
2092,richemont,Richemont
2092,veyrac,Veyrac
2091,contamine-sur-arve,Contamine-sur-Arve
2091,foecy,Foëcy
2091,frontonas,Frontonas
2091,sainte-foy-de-peyrolieres,Sainte-Foy-de-Peyrolières
2090,biars-sur-cere,Biars-sur-Cère
2089,begrolles-en-mauges,Bégrolles-en-Mauges
2089,segny,Ségny
2088,bouloire,Bouloire
2087,monsempron-libos,Monsempron-Libos
2086,frangy,Frangy
2086,guiscriff,Guiscriff
2086,saint-melaine-sur-aubance,Saint-Melaine-sur-Aubance
2085,chessy,Chessy
2085,telgruc-sur-mer,Telgruc-sur-Mer
2084,loue,Loué
2084,plouneventer,Plounéventer
2084,theza,Théza
2083,brece,Brécé
2083,chouze-sur-loire,Chouzé-sur-Loire
2083,ennery,Ennery
2083,saint-victor,Saint-Victor
2082,argent-sur-sauldre,Argent-sur-Sauldre
2082,laize-clinchamps,Laize-Clinchamps
2082,segonzac,Segonzac
2081,bourguebus,Bourguébus
2081,livry-sur-seine,Livry-sur-Seine
2080,augny,Augny
2080,lacroix-falgarde,Lacroix-Falgarde
2079,abbaretz,Abbaretz
2079,brax,Brax
2079,ramatuelle,Ramatuelle
2079,saint-macaire,Saint-Macaire
2078,chars,Chars
2077,la-ferte-milon,La Ferté-Milon
2077,potigny,Potigny
2076,ormoy,Ormoy
2075,muttersholtz,Muttersholtz
2075,neuilly-saint-front,Neuilly-Saint-Front
2074,saint-bonnet-pres-riom,Saint-Bonnet-près-Riom
2073,javene,Javené
2073,le-pont-de-beauvoisin,Le Pont-de-Beauvoisin
2073,pommeret,Pommeret
2072,esnandes,Esnandes
2072,florac-trois-rivieres,Florac Trois Rivières
2072,saint-didier-de-la-tour,Saint-Didier-de-la-Tour
2072,saint-pabu,Saint-Pabu
2072,trosly-breuil,Trosly-Breuil
2072,vauhallan,Vauhallan
2069,dineault,Dinéault
2069,le-fauga,Le Fauga
2069,orleix,Orleix
2068,clohars-fouesnant,Clohars-Fouesnant
2068,courcelles-sur-seine,Courcelles-sur-Seine
2068,le-pouget,Le Pouget
2068,mettray,Mettray
2067,barsac,Barsac
2067,baule,Baule
2067,septeme,Septème
2066,beauval,Beauval
2066,malataverne,Malataverne
2066,paradou,Paradou
2066,targon,Targon
2065,angresse,Angresse
2065,chabons,Châbons
2065,valergues,Valergues
2064,blaringhem,Blaringhem
2064,chailly-en-biere,Chailly-en-Bière
2064,eymoutiers,Eymoutiers
2064,saint-uze,Saint-Uze
2063,linars,Linars
2062,chateauneuf-du-pape,Châteauneuf-du-Pape
2062,l-aiguillon-sur-mer,L'Aiguillon-sur-Mer
2062,saint-nazaire-d-aude,Saint-Nazaire-d'Aude
2061,foissiat,Foissiat
2061,val-cenis,Val-Cenis
2059,les-mages,Les Mages
2059,ploumoguer,Ploumoguer
2059,vimines,Vimines
2058,wittisheim,Wittisheim
2057,beaulieu,Beaulieu
2056,la-menitre,La Ménitré
2056,lagny-le-sec,Lagny-le-Sec
2056,saint-alban-de-roche,Saint-Alban-de-Roche
2056,saint-pierre-quiberon,Saint-Pierre-Quiberon
2054,chaulnes,Chaulnes
2054,nomexy,Nomexy
2054,val-en-vignes,Val en Vignes
2053,saint-germain-en-cogles,Saint-Germain-en-Coglès
2052,naucelles,Naucelles
2052,saint-prest,Saint-Prest
2051,beaufort,Beaufort
2051,envermeu,Envermeu
2051,godewaersvelde,Godewaersvelde
2051,sauveterre,Sauveterre
2051,saze,Saze
2049,soliers,Soliers
2048,lux,Lux
2048,saint-aubin-sur-gaillon,Saint-Aubin-sur-Gaillon
2048,saint-bonnet-en-champsaur,Saint-Bonnet-en-Champsaur
2048,saint-gervais-en-belin,Saint-Gervais-en-Belin
2048,sainte-gemme-la-plaine,Sainte-Gemme-la-Plaine
2047,clerieux,Clérieux
2047,samois-sur-seine,Samois-sur-Seine
2046,benouville,Bénouville
2046,chatonnay,Châtonnay
2046,estagel,Estagel
2046,neuville-sur-oise,Neuville-sur-Oise
2045,mirebeau-sur-beze,Mirebeau-sur-Bèze
2045,monswiller,Monswiller
2045,sainte-foy-d-aigrefeuille,Sainte-Foy-d'Aigrefeuille
2045,sourcieux-les-mines,Sourcieux-les-Mines
2044,astaffort,Astaffort
2044,evette-salbert,Évette-Salbert
2043,lampaul-guimiliau,Lampaul-Guimiliau
2043,le-perrier,Le Perrier
2043,saint-didier,Saint-Didier
2043,sainte-jamme-sur-sarthe,Sainte-Jamme-sur-Sarthe
2042,flesselles,Flesselles
2042,les-mathes,Les Mathes
2040,auzat-la-combelle,Auzat-la-Combelle
2040,saint-julien,Saint-Julien
2039,cuttoli-corticchiato,Cuttoli-Corticchiato
2039,estevelles,Estevelles
2038,beauvois-en-cambresis,Beauvois-en-Cambrésis
2038,chateauponsac,Châteauponsac
2038,chatillon-le-duc,Châtillon-le-Duc
2037,sarry,Sarry
2036,cosne-d-allier,Cosne-d'Allier
2035,carspach,Carspach
2035,eurville-bienville,Eurville-Bienville
2035,mittelhausbergen,Mittelhausbergen
2035,ucel,Ucel
2034,sinceny,Sinceny
2034,sissonne,Sissonne
2034,tignes,Tignes
2033,briatexte,Briatexte
2033,lanveoc,Lanvéoc
2033,rouhling,Rouhling
2033,vay,Vay
2032,neydens,Neydens
2031,san-nicolao,San-Nicolao
2030,boisseron,Boisseron
2030,gidy,Gidy
2030,saint-leon-sur-l-isle,Saint-Léon-sur-l'Isle
2030,serpaize,Serpaize
2029,donchery,Donchery
2029,hanvec,Hanvec
2029,perche-en-noce,Perche en Nocé
2028,durtol,Durtol
2028,lery,Léry
2028,roches-premarie-andille,Roches-Prémarie-Andillé
2028,sainte-marguerite-sur-duclair,Sainte-Marguerite-sur-Duclair
2027,chilleurs-aux-bois,Chilleurs-aux-Bois
2027,eclaron-braucourt-sainte-liviere,Éclaron-Braucourt-Sainte-Livière
2025,bourbonne-les-bains,Bourbonne-les-Bains
2024,bois-de-cene,Bois-de-Céné
2024,montagnat,Montagnat
2023,les-cotes-d-arey,Les Côtes-d'Arey
2023,sainte-anastasie-sur-issole,Sainte-Anastasie-sur-Issole
2022,chevrieres,Chevrières
2022,neuille-pont-pierre,Neuillé-Pont-Pierre
2021,bazouges-cre-sur-loir,Bazouges Cré sur Loir
2021,bonnelles,Bonnelles
2021,brain-sur-allonnes,Brain-sur-Allonnes
2021,domalain,Domalain
2021,jussac,Jussac
2021,varreddes,Varreddes
2020,warhem,Warhem
2019,plaimpied-givaudins,Plaimpied-Givaudins
2018,asson,Asson
2018,la-chapelle-saint-laurent,La Chapelle-Saint-Laurent
2018,reuilly,Reuilly
2017,caestre,Caëstre
2017,montbron,Montbron
2017,saint-benoit-sur-loire,Saint-Benoît-sur-Loire
2015,beaune-la-rolande,Beaune-la-Rolande
2014,penestin,Pénestin
2013,aumale,Aumale
2013,brenouille,Brenouille
2013,etel,Étel
2012,etaux,Etaux
2012,mommenheim,Mommenheim
2012,nogaro,Nogaro
2012,saint-marcel-sur-aude,Saint-Marcel-sur-Aude
2012,sornay,Sornay
2012,val-d-arc,Val-d'Arc
2011,peri,Peri
2011,saint-magne-de-castillon,Saint-Magne-de-Castillon
2011,semalens,Sémalens
2010,le-tallud,Le Tallud
2010,pencran,Pencran
2010,romaneche-thorins,Romanèche-Thorins
2010,seyssuel,Seyssuel
2009,flourens,Flourens
2009,les-attaques,Les Attaques
2009,montcenis,Montcenis
2009,plappeville,Plappeville
2008,marquillies,Marquillies
2008,naucelle,Naucelle
2008,porte-des-bonnevaux,Porte-des-Bonnevaux
2008,vailly-sur-aisne,Vailly-sur-Aisne
2007,cairon,Cairon
2007,croissy-beaubourg,Croissy-Beaubourg
2007,le-val-saint-pere,Le Val-Saint-Père
2006,le-temple-de-bretagne,Le Temple-de-Bretagne
2006,llupia,Llupia
2006,monclar-de-quercy,Monclar-de-Quercy
2006,saint-didier,Saint-Didier
2006,saint-just-luzac,Saint-Just-Luzac
2005,morance,Morancé
2003,cepet,Cépet
2003,remilly,Rémilly
2003,savigny,Savigny
2003,sennecey-les-dijon,Sennecey-lès-Dijon
2003,tulette,Tulette
2002,le-crotoy,Le Crotoy
2002,les-matelles,Les Matelles
2002,mametz,Mametz
2002,montredon-labessonnie,Montredon-Labessonnié
2000,evrecy,Évrecy
1999,guisseny,Guissény
1999,moze-sur-louet,Mozé-sur-Louet
1999,volstroff,Volstroff
1998,bellegarde-en-forez,Bellegarde-en-Forez
1998,moussan,Moussan
1998,restinclieres,Restinclières
1998,rivieres,Rivières
1998,soudan,Soudan
1997,pompaire,Pompaire
1997,saint-didier-de-formans,Saint-Didier-de-Formans
1995,cenac,Cénac
1995,charron,Charron
1995,saint-germain-lembron,Saint-Germain-Lembron
1995,sales,Sales
1994,falicon,Falicon
1994,requista,Réquista
1994,tavel,Tavel
1993,lezay,Lezay
1993,pouxeux,Pouxeux
1992,beautheil-saints,Beautheil-Saints
1992,vernantes,Vernantes
1990,bully,Bully
1990,givenchy-en-gohelle,Givenchy-en-Gohelle
1990,mesquer,Mesquer
1990,plourhan,Plourhan
1990,sereilhac,Séreilhac
1989,juilly,Juilly
1989,lamanon,Lamanon
1989,saint-bauzille-de-putois,Saint-Bauzille-de-Putois
1989,sainte-fereole,Sainte-Féréole
1988,fontenay-en-parisis,Fontenay-en-Parisis
1988,helesmes,Hélesmes
1988,orbec,Orbec
1988,rexpoede,Rexpoëde
1988,villeneuve,Villeneuve
1987,espelette,Espelette
1987,gosne,Gosné
1987,l-aiguillon-sur-vie,L'Aiguillon-sur-Vie
1987,savigny-sur-braye,Savigny-sur-Braye
1986,perthes,Perthes
1985,bu,Bû
1985,froideconche,Froideconche
1984,noidans-les-vesoul,Noidans-lès-Vesoul
1984,sours,Sours
1983,arveyres,Arveyres
1983,saint-genies-de-comolas,Saint-Geniès-de-Comolas
1982,luzy,Luzy
1982,pouilley-les-vignes,Pouilley-les-Vignes
1981,reiningue,Reiningue
1981,soignolles-en-brie,Soignolles-en-Brie
1980,chevry,Chevry
1980,theys,Theys
1978,corneilla-la-riviere,Corneilla-la-Rivière
1978,mothern,Mothern
1978,plogastel-saint-germain,Plogastel-Saint-Germain
1978,reguiny,Réguiny
1977,pleine-fougeres,Pleine-Fougères
1976,chemaudin-et-vaux,Chemaudin et Vaux
1976,paulx,Paulx
1975,plouisy,Plouisy
1975,sebourg,Sebourg
1974,bitschwiller-les-thann,Bitschwiller-lès-Thann
1974,blodelsheim,Blodelsheim
1974,verquigneul,Verquigneul
1973,auffargis,Auffargis
1973,berric,Berric
1971,talloires-montmin,Talloires-Montmin
1970,fussy,Fussy
1970,montcourt-fromonville,Montcourt-Fromonville
1969,rignac,Rignac
1969,roquefort,Roquefort
1968,hurigny,Hurigny
1967,genissac,Génissac
1967,malijai,Malijai
1967,may-sur-orne,May-sur-Orne
1967,rieux-minervois,Rieux-Minervois
1967,saint-genies-des-mourgues,Saint-Geniès-des-Mourgues
1966,bart,Bart
1966,craponne-sur-arzon,Craponne-sur-Arzon
1965,albon,Albon
1965,janville-sur-juine,Janville-sur-Juine
1965,puy-l-eveque,Puy-l'Évêque
1965,steinbourg,Steinbourg
1964,azay-le-brule,Azay-le-Brûlé
1964,beaumont-sur-sarthe,Beaumont-sur-Sarthe
1963,gavray-sur-sienne,Gavray-sur-Sienne
1963,visan,Visan
1962,dommartin-les-toul,Dommartin-lès-Toul
1962,vesseaux,Vesseaux
1961,cabasse,Cabasse
1961,rieupeyroux,Rieupeyroux
1960,larra,Larra
1960,moisdon-la-riviere,Moisdon-la-Rivière
1960,pont-salomon,Pont-Salomon
1960,saint-cyr-sur-morin,Saint-Cyr-sur-Morin
1959,cravanche,Cravanche
1959,ribemont,Ribemont
1959,saint-julien-chapteuil,Saint-Julien-Chapteuil
1959,viviers-les-montagnes,Viviers-lès-Montagnes
1958,vernoux-en-vivarais,Vernoux-en-Vivarais
1957,preseau,Préseau
1956,la-genetouze,La Genétouze
1956,sainte-consorce,Sainte-Consorce
1956,vatan,Vatan
1952,montreuil,Montreuil
1952,prisse,Prissé
1951,cambronne-les-ribecourt,Cambronne-lès-Ribécourt
1951,jouy,Jouy
1951,verny,Verny
1950,croisilles,Croisilles
1950,ottmarsheim,Ottmarsheim
1950,plaudren,Plaudren
1950,vignoc,Vignoc
1949,abzac,Abzac
1949,manziat,Manziat
1949,saint-gervasy,Saint-Gervasy
1947,benejacq,Bénéjacq
1947,neuf-brisach,Neuf-Brisach
1947,saint-sulpice-le-gueretois,Saint-Sulpice-le-Guérétois
1946,saint-georges-de-mons,Saint-Georges-de-Mons
1945,saint-maixant,Saint-Maixant
1944,cagny,Cagny
1944,miserieux,Misérieux
1944,saint-cosme-en-vairais,Saint-Cosme-en-Vairais
1943,champigny-en-rochereau,Champigny en Rochereau
1943,etival-les-le-mans,Étival-lès-le-Mans
1943,grane,Grane
1943,le-buisson-de-cadouin,Le Buisson-de-Cadouin
1943,montreuil-le-gast,Montreuil-le-Gast
1942,reguisheim,Réguisheim
1942,saint-symphorien,Saint-Symphorien
1942,vireux-wallerand,Vireux-Wallerand
1941,reventin-vaugris,Reventin-Vaugris
1941,vienne-en-val,Vienne-en-Val
1941,villiers-sur-morin,Villiers-sur-Morin
1940,charantonnay,Charantonnay
1940,pierre-de-bresse,Pierre-de-Bresse
1940,port-en-bessin-huppain,Port-en-Bessin-Huppain
1940,roquetoire,Roquetoire
1939,saint-andre-d-apchon,Saint-André-d'Apchon
1939,saint-christoly-de-blaye,Saint-Christoly-de-Blaye
1937,marmagne,Marmagne
1937,vernegues,Vernègues
1936,ecaillon,Écaillon
1936,limetz-villez,Limetz-Villez
1936,monticello,Monticello
1936,saint-hilaire-des-loges,Saint-Hilaire-des-Loges
1936,vaucouleurs,Vaucouleurs
1935,fontenay-le-marmion,Fontenay-le-Marmion
1934,callas,Callas
1934,cherveux,Cherveux
1934,ger,Ger
1934,plancher-bas,Plancher-Bas
1934,remouille,Remouillé
1934,saint-romain-en-gal,Saint-Romain-en-Gal
1934,trie-chateau,Trie-Château
1933,frenouville,Frénouville
1933,maubec,Maubec
1933,montoison,Montoison
1933,ramonchamp,Ramonchamp
1932,la-batie-montgascon,La Bâtie-Montgascon
1932,le-thou,Le Thou
1932,pont-hebert,Pont-Hébert
1932,sonnaz,Sonnaz
1931,beignon,Beignon
1930,labastide-saint-georges,Labastide-Saint-Georges
1930,marcellaz-albanais,Marcellaz-Albanais
1930,rountzenheim-auenheim,Rountzenheim-Auenheim
1930,sundhoffen,Sundhoffen
1929,fleurines,Fleurines
1929,le-vernet,Le Vernet
1929,messein,Messein
1928,baillet-en-france,Baillet-en-France
1928,beinheim,Beinheim
1927,campagne-les-hesdin,Campagne-lès-Hesdin
1927,leon,Léon
1927,remalard-en-perche,Rémalard en Perche
1926,chateau-chinon-ville,Château-Chinon (Ville)
1926,garennes-sur-eure,Garennes-sur-Eure
1926,le-grand-luce,Le Grand-Lucé
1926,sailly-lez-lannoy,Sailly-lez-Lannoy
1924,lantriac,Lantriac
